Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total,True_Total,Over,Under,Push
2016,5,2016-10-09,MIA,17,1,OTI,30,-2.5,44.5,47,1,0,0
2016,5,2016-10-09,MIN,31,1,HTX,13,-6.0,39.0,44,1,0,0
2016,5,2016-10-09,PIT,31,1,NYJ,13,-10.0,50.0,44,0,1,0
2016,5,2016-10-09,RAI,34,1,SDG,31,-3.5,50.5,65,1,0,0
2016,5,2016-10-09,RAM,19,1,BUF,30,2.5,41.5,49,1,0,0
2016,5,2016-10-09,RAV,10,1,WAS,16,-4.0,44.5,26,0,1,0
2016,5,2016-10-06,SFO,21,1,CRD,33,3.5,42.5,54,1,0,0
2016,6,2016-10-16,BUF,45,1,SFO,16,-7.5,44.0,61,1,0,0
2016,6,2016-10-16,CHI,16,1,JAX,17,-2.5,46.0,33,0,1,0
2016,6,2016-10-17,CRD,28,1,NYJ,3,-7.0,45.5,31,0,1,0
2016,6,2016-10-16,DET,31,1,RAM,28,-2.5,44.0,59,1,0,0
2016,6,2016-10-16,GNB,16,1,DAL,30,-5.0,47.0,46,0,1,0
2016,6,2016-10-16,HTX,26,1,CLT,23,-3.0,47.5,49,1,0,0
2016,6,2016-10-16,MIA,30,1,PIT,15,7.5,49.5,45,0,1,0
2016,6,2016-10-16,NOR,41,1,CAR,38,2.5,53.5,79,1,0,0
2016,6,2016-10-16,NWE,35,1,CIN,17,-7.5,48.0,52,1,0,0
2016,6,2016-10-16,NYG,27,1,RAV,23,-3.5,42.5,50,1,0,0
2016,6,2016-10-16,OTI,28,1,CLE,26,-7.5,44.5,54,1,0,0
2016,6,2016-10-16,RAI,10,1,KAN,26,1.0,46.5,36,0,1,0
2016,6,2016-10-13,SDG,21,1,DEN,13,3.0,44.0,34,0,1,0
2016,6,2016-10-16,SEA,26,1,ATL,24,-7.0,45.5,50,1,0,0
2016,6,2016-10-16,WAS,27,1,PHI,20,3.0,45.0,47,1,0,0
2016,7,2016-10-23,ATL,30,1,SDG,33,-4.5,52.5,63,1,0,0
2016,7,2016-10-23,CIN,31,1,CLE,17,-11.0,46.5,48,1,0,0
2016,7,2016-10-23,CRD,6,1,SEA,6,-2.5,43.0,12,0,1,0
2016,7,2016-10-24,DEN,27,1,HTX,9,-8.5,40.0,36,0,1,0
2016,7,2016-10-23,DET,20,1,WAS,17,1.0,50.0,37,0,1,0
2016,7,2016-10-20,GNB,26,1,CHI,10,-7.5,46.5,36,0,1,0
2016,7,2016-10-23,JAX,16,1,RAI,33,-2.0,47.5,49,1,0,0
2016,7,2016-10-23,KAN,27,1,NOR,21,-7.0,51.5,48,0,1,0
2016,7,2016-10-23,MIA,28,1,BUF,25,2.5,46.0,53,1,0,0
2016,7,2016-10-23,NYJ,24,1,RAV,16,-2.5,40.0,40,0,0,1
2016,7,2016-10-23,OTI,26,1,CLT,34,-4.0,48.0,60,1,0,0
2016,7,2016-10-23,PHI,21,1,MIN,10,3.0,39.0,31,0,1,0
2016,7,2016-10-23,PIT,16,1,NWE,27,7.5,49.0,43,0,1,0
2016,7,2016-10-23,RAM,10,1,NYG,17,2.5,44.5,27,0,1,0
2016,7,2016-10-23,SFO,17,1,TAM,34,-1.0,45.0,51,1,0,0
2016,8,2016-10-30,ATL,33,1,GNB,32,-3.0,51.0,65,1,0,0
2016,8,2016-10-30,BUF,25,1,NWE,41,5.5,48.0,66,1,0,0
2016,8,2016-10-30,CAR,30,1,CRD,20,-2.5,45.5,50,1,0,0
2016,8,2016-10-31,CHI,20,1,MIN,10,4.5,39.5,30,0,1,0
2016,8,2016-10-30,CIN,27,1,WAS,27,-3.0,49.0,54,1,0,0
2016,8,2016-10-30,CLE,28,1,NYJ,31,2.5,45.5,59,1,0,0
2016,8,2016-10-30,CLT,14,1,KAN,30,3.0,50.5,44,0,1,0
2016,8,2016-10-30,DAL,29,1,PHI,23,-5.0,44.0,52,1,0,0
2016,8,2016-10-30,DEN,27,1,SDG,19,-3.5,43.0,46,1,0,0
2016,8,2016-10-30,HTX,20,1,DET,13,-1.0,46.5,33,0,1,0
2016,8,2016-10-30,NOR,25,1,SEA,20,1.0,50.0,45,0,1,0
2016,8,2016-10-27,OTI,36,1,JAX,22,-3.0,43.5,58,1,0,0
2016,8,2016-10-30,TAM,24,1,RAI,30,-1.0,48.0,54,1,0,0
2016,9,2016-11-06,CLE,10,1,DAL,35,7.0,49.0,45,0,1,0
2016,9,2016-11-06,GNB,26,1,CLT,31,-7.5,52.0,57,1,0,0
2016,9,2016-11-06,KAN,19,1,JAX,14,-7.0,42.5,33,0,1,0
2016,9,2016-11-06,MIA,27,1,NYJ,23,-3.5,45.0,50,1,0,0
2016,9,2016-11-06,MIN,16,1,DET,22,-4.5,42.5,38,0,1,0
2016,9,2016-11-06,NYG,28,1,PHI,23,-3.0,42.5,51,1,0,0
2016,9,2016-11-06,RAI,30,1,DEN,20,-1.0,44.5,50,1,0,0
2016,9,2016-11-06,RAM,10,1,CAR,13,3.0,44.5,23,0,1,0
2016,9,2016-11-06,RAV,21,1,PIT,14,3.5,46.0,35,0,1,0
2016,9,2016-11-06,SDG,43,1,OTI,35,-3.5,47.5,78,1,0,0
2016,9,2016-11-07,SEA,31,1,BUF,25,-5.5,43.5,56,1,0,0
2016,9,2016-11-06,SFO,23,1,NOR,41,5.0,53.0,64,1,0,0
2016,9,2016-11-03,TAM,28,1,ATL,43,4.5,49.0,71,1,0,0
2016,10,2016-11-13,CAR,17,1,KAN,20,-3.0,44.0,37,0,1,0
2016,10,2016-11-13,CRD,23,1,SFO,20,-13.5,46.5,43,0,1,0
2016,10,2016-11-13,JAX,21,1,HTX,24,-3.0,42.0,45,1,0,0
2016,10,2016-11-13,NOR,23,1,DEN,25,-3.0,50.0,48,0,1,0
2016,10,2016-11-13,NWE,24,1,SEA,31,-7.5,49.5,55,1,0,0
2016,10,2016-11-14,NYG,21,1,CIN,20,1.0,49.5,41,0,1,0
2016,10,2016-11-13,NYJ,6,1,RAM,9,1.0,39.0,15,0,1,0
2016,10,2016-11-13,OTI,47,1,GNB,25,3.0,48.5,72,1,0,0
2016,10,2016-11-13,PHI,24,1,ATL,15,-2.0,48.5,39,0,1,0
2016,10,2016-11-13,PIT,30,1,DAL,35,-3.0,50.5,65,1,0,0
2016,10,2016-11-10,RAV,28,1,CLE,7,-7.5,44.0,35,0,1,0
2016,10,2016-11-13,SDG,24,1,MIA,31,-4.0,48.5,55,1,0,0
2016,10,2016-11-13,TAM,36,1,CHI,10,2.5,45.0,46,1,0,0
2016,10,2016-11-13,WAS,26,1,MIN,20,-2.5,42.0,46,1,0,0
2016,11,2016-11-17,CAR,23,1,NOR,20,-3.5,52.5,43,0,1,0
2016,11,2016-11-20,CIN,12,1,BUF,16,-2.5,48.0,28,0,1,0
2016,11,2016-11-20,CLE,9,1,PIT,24,8.0,45.5,33,0,1,0
2016,11,2016-11-20,CLT,24,1,OTI,17,-3.0,53.5,41,0,1,0
2016,11,2016-11-20,DAL,27,1,RAV,17,-7.0,44.5,44,0,1,0
2016,11,2016-11-20,DET,26,1,JAX,19,-5.5,47.0,45,0,1,0
2016,11,2016-11-20,KAN,17,1,TAM,19,-7.0,45.0,36,0,1,0
2016,11,2016-11-20,MIN,30,1,CRD,24,-2.0,39.5,54,1,0,0
2016,11,2016-11-20,NYG,22,1,CHI,16,-7.0,41.5,38,0,1,0
2016,11,2016-11-21,RAI,27,1,HTX,20,-6.5,45.5,47,1,0,0
2016,11,2016-11-20,RAM,10,1,MIA,14,-1.0,39.0,24,0,1,0
2016,11,2016-11-20,SEA,26,1,PHI,15,-6.5,42.5,41,0,1,0
2016,11,2016-11-20,SFO,17,1,NWE,30,10.5,51.5,47,0,1,0
2016,11,2016-11-20,WAS,42,1,GNB,24,-3.0,48.0,66,1,0,0
2016,12,2016-11-27,ATL,38,1,CRD,19,-4.0,49.0,57,1,0,0
2016,12,2016-11-27,BUF,28,1,JAX,21,-8.5,43.5,49,1,0,0
2016,12,2016-11-27,CHI,21,1,OTI,27,6.5,41.5,48,1,0,0
2016,12,2016-11-27,CLE,13,1,NYG,27,6.5,46.5,40,0,1,0
2016,12,2016-11-24,CLT,7,1,PIT,28,8.0,50.0,35,0,1,0
2016,12,2016-11-24,DAL,31,1,WAS,26,-5.5,53.0,57,1,0,0
2016,12,2016-11-27,DEN,27,1,KAN,30,-3.5,40.0,57,1,0,0
2016,12,2016-11-24,DET,16,1,MIN,13,-1.5,42.0,29,0,1,0
2016,12,2016-11-27,HTX,13,1,SDG,21,2.5,45.5,34,0,1,0
2016,12,2016-11-27,MIA,31,1,SFO,24,-7.5,44.5,55,1,0,0
2016,12,2016-11-27,NOR,49,1,RAM,21,-8.0,45.0,70,1,0,0
2016,12,2016-11-27,NYJ,17,1,NWE,22,8.5,48.0,39,0,1,0
2016,12,2016-11-28,PHI,13,1,GNB,27,-4.0,47.0,40,0,1,0
2016,12,2016-11-27,RAI,35,1,CAR,32,-3.5,48.5,67,1,0,0
2016,12,2016-11-27,RAV,19,1,CIN,14,-3.5,41.5,33,0,1,0
2016,12,2016-11-27,TAM,14,1,SEA,5,5.0,46.0,19,0,1,0
2016,13,2016-12-04,ATL,28,1,KAN,29,-5.0,50.0,57,1,0,0
2016,13,2016-12-04,CHI,26,1,SFO,6,0.0,44.0,32,0,1,0
2016,13,2016-12-04,CIN,32,1,PHI,14,-2.0,42.0,46,1,0,0
2016,13,2016-12-04,CRD,31,1,WAS,23,-2.5,48.5,54,1,0,0
2016,13,2016-12-04,GNB,21,1,HTX,13,-6.5,44.5,34,0,1,0
2016,13,2016-12-04,JAX,10,1,DEN,20,3.5,38.5,30,0,1,0
2016,13,2016-12-01,MIN,15,1,DAL,17,3.0,43.5,32,0,1,0
2016,13,2016-12-04,NOR,13,1,DET,28,-6.5,53.0,41,0,1,0
2016,13,2016-12-04,NWE,26,1,RAM,10,-13.0,44.5,36,0,1,0
2016,13,2016-12-05,NYJ,10,1,CLT,41,-1.0,48.5,51,1,0,0
2016,13,2016-12-04,PIT,24,1,NYG,14,-6.5,49.5,38,0,1,0
2016,13,2016-12-04,RAI,38,1,BUF,24,-3.0,48.5,62,1,0,0
2016,13,2016-12-04,RAV,38,1,MIA,6,-3.5,41.5,44,1,0,0
2016,13,2016-12-04,SDG,21,1,TAM,28,-3.5,49.0,49,0,0,1
2016,13,2016-12-04,SEA,40,1,CAR,7,-8.0,43.5,47,1,0,0
2016,14,2016-12-11,BUF,20,1,PIT,27,1.0,45.5,47,1,0,0
2016,14,2016-12-11,CAR,28,1,SDG,16,-1.0,48.5,44,0,1,0
2016,14,2016-12-11,CLE,10,1,CIN,23,4.5,42.0,33,0,1,0
2016,14,2016-12-11,CLT,17,1,HTX,22,-6.5,47.5,39,0,1,0
2016,14,2016-12-11,DET,20,1,CHI,17,-7.5,42.0,37,0,1,0
2016,14,2016-12-11,GNB,38,1,SEA,10,3.0,47.0,48,1,0,0
2016,14,2016-12-11,JAX,16,1,MIN,25,3.0,38.0,41,1,0,0
2016,14,2016-12-08,KAN,21,1,RAI,13,-3.5,46.0,34,0,1,0
2016,14,2016-12-11,MIA,26,1,CRD,23,2.0,44.0,49,1,0,0
2016,14,2016-12-12,NWE,30,1,RAV,23,-6.0,45.0,53,1,0,0
2016,14,2016-12-11,NYG,10,1,DAL,7,3.5,47.0,17,0,1,0
2016,14,2016-12-11,OTI,13,1,DEN,10,-2.0,44.0,23,0,1,0
2016,14,2016-12-11,PHI,22,1,WAS,27,2.0,48.5,49,1,0,0
2016,14,2016-12-11,RAM,14,1,ATL,42,4.5,44.0,56,1,0,0
2016,14,2016-12-11,SFO,17,1,NYJ,23,-3.0,42.5,40,0,1,0
2016,14,2016-12-11,TAM,16,1,NOR,11,-2.0,52.0,27,0,1,0
2016,15,2016-12-18,ATL,41,1,SFO,13,-13.5,51.5,54,1,0,0
2016,15,2016-12-18,BUF,33,1,CLE,13,-10.5,43.0,46,1,0,0
2016,15,2016-12-18,CHI,27,1,GNB,30,4.5,40.0,57,1,0,0
2016,15,2016-12-18,CIN,20,1,PIT,24,3.0,45.5,44,0,1,0
2016,15,2016-12-18,CRD,41,1,NOR,48,-3.0,48.5,89,1,0,0
2016,15,2016-12-18,DAL,26,1,TAM,20,-7.0,47.5,46,0,1,0
2016,15,2016-12-18,DEN,3,1,NWE,16,3.0,43.0,19,0,1,0
2016,15,2016-12-18,HTX,21,1,JAX,20,-3.5,39.5,41,1,0,0
2016,15,2016-12-18,KAN,17,1,OTI,19,-6.0,43.0,36,0,1,0
2016,15,2016-12-18,MIN,6,1,CLT,34,-5.0,44.5,40,0,1,0
2016,15,2016-12-18,NYG,17,1,DET,6,-4.0,42.5,23,0,1,0
2016,15,2016-12-17,NYJ,13,1,MIA,34,2.5,40.0,47,1,0,0
2016,15,2016-12-18,RAV,27,1,PHI,26,-5.0,41.0,53,1,0,0
2016,15,2016-12-18,SDG,16,1,RAI,19,2.5,49.5,35,0,1,0
2016,15,2016-12-15,SEA,24,1,RAM,3,-15.0,39.5,27,0,1,0
2016,15,2016-12-19,WAS,15,1,CAR,26,-7.0,50.5,41,0,1,0
2016,16,2016-12-24,BUF,31,1,MIA,34,-4.5,44.5,65,1,0,0
2016,16,2016-12-24,CAR,16,1,ATL,33,3.0,49.0,49,0,0,1
2016,16,2016-12-24,CHI,21,1,WAS,41,3.0,49.0,62,1,0,0
2016,16,2016-12-24,CLE,20,1,SDG,17,4.5,45.0,37,0,1,0
2016,16,2016-12-26,DAL,42,1,DET,21,-6.5,46.5,63,1,0,0
2016,16,2016-12-24,GNB,38,1,MIN,25,-6.0,44.5,63,1,0,0
2016,16,2016-12-24,HTX,12,1,CIN,10,-3.0,41.5,22,0,1,0
2016,16,2016-12-24,JAX,38,1,OTI,17,4.0,44.0,55,1,0,0
2016,16,2016-12-25,KAN,33,1,DEN,10,-3.5,38.0,43,1,0,0
2016,16,2016-12-24,NOR,31,1,TAM,24,-3.0,53.0,55,1,0,0
2016,16,2016-12-24,NWE,41,1,NYJ,3,-17.0,45.0,44,0,1,0
2016,16,2016-12-22,PHI,24,1,NYG,19,-1.5,42.5,43,1,0,0
2016,16,2016-12-25,PIT,31,1,RAV,27,-5.5,46.5,58,1,0,0
2016,16,2016-12-24,RAI,33,1,CLT,25,-3.5,52.0,58,1,0,0
2016,16,2016-12-24,RAM,21,1,SFO,22,-6.0,39.5,43,1,0,0
2016,16,2016-12-24,SEA,31,1,CRD,34,-9.0,43.5,65,1,0,0
2016,17,2017-01-01,ATL,38,1,NOR,32,-7.5,58.5,70,1,0,0
2016,17,2017-01-01,CIN,27,1,RAV,10,2.5,40.5,37,0,1,0
2016,17,2017-01-01,CLT,24,1,JAX,20,-5.5,48.5,44,0,1,0
2016,17,2017-01-01,DEN,24,1,RAI,6,-1.0,40.0,30,0,1,0
2016,17,2017-01-01,DET,24,1,GNB,31,3.5,50.0,55,1,0,0
2016,17,2017-01-01,MIA,14,1,NWE,35,7.5,47.0,49,1,0,0
2016,17,2017-01-01,MIN,38,1,CHI,10,-6.0,44.0,48,1,0,0
2016,17,2017-01-01,NYJ,30,1,BUF,10,3.5,43.0,40,0,1,0
2016,17,2017-01-01,OTI,24,1,HTX,17,-3.0,41.5,41,0,1,0
2016,17,2017-01-01,PHI,27,1,DAL,13,-6.5,44.0,40,0,1,0
2016,17,2017-01-01,PIT,27,1,CLE,24,-3.0,41.5,51,1,0,0
2016,17,2017-01-01,RAM,6,1,CRD,44,7.0,39.0,50,1,0,0
2016,17,2017-01-01,SDG,27,1,KAN,37,5.5,45.0,64,1,0,0
2016,17,2017-01-01,SFO,23,1,SEA,25,11.5,45.0,48,1,0,0
2016,17,2017-01-01,TAM,17,1,CAR,16,-3.0,44.5,33,0,1,0
2016,17,2017-01-01,WAS,10,1,NYG,19,-9.0,47.5,29,0,1,0
2017,1,2017-09-10,BUF,21,1,NYJ,12,-7.0,42.0,33,0,1,0
2017,1,2017-09-10,CHI,17,1,ATL,23,6.5,48.0,40,0,1,0
2017,1,2017-09-10,CIN,0,1,RAV,20,-2.5,41.5,20,0,1,0
2017,1,2017-09-10,CLE,18,1,PIT,21,10.0,47.0,39,0,1,0
2017,1,2017-09-10,DAL,19,1,NYG,3,-6.0,46.5,22,0,1,0
2017,1,2017-09-11,DEN,24,1,SDG,21,-3.0,41.5,45,1,0,0
2017,1,2017-09-10,DET,35,1,CRD,23,2.5,48.5,58,1,0,0
2017,1,2017-09-10,GNB,17,1,SEA,9,-2.5,49.5,26,0,1,0
2017,1,2017-09-10,HTX,7,1,JAX,29,-5.5,38.0,36,0,1,0
2017,1,2017-09-11,MIN,29,1,NOR,19,-3.0,47.5,48,1,0,0
2017,1,2017-09-07,NWE,27,1,KAN,42,-8.0,47.5,69,1,0,0
2017,1,2017-09-10,OTI,16,1,RAI,26,-2.5,49.5,42,0,1,0
2017,1,2017-09-10,RAM,46,1,CLT,9,-3.5,41.5,55,1,0,0
2017,1,2017-09-10,SFO,3,1,CAR,23,4.5,45.5,26,0,1,0
2017,1,2017-09-10,WAS,17,1,PHI,30,2.0,49.5,47,0,1,0
2017,2,2017-09-17,ATL,34,1,GNB,23,-3.0,55.0,57,1,0,0
2017,2,2017-09-17,CAR,9,1,BUF,3,-6.5,43.0,12,0,1,0
2017,2,2017-09-14,CIN,9,1,HTX,13,-5.0,38.0,22,0,1,0
2017,2,2017-09-17,CLT,13,1,CRD,16,7.0,44.0,29,0,1,0
2017,2,2017-09-17,DEN,42,1,DAL,17,2.5,44.0,59,1,0,0
2017,2,2017-09-17,JAX,16,1,OTI,37,1.0,42.0,53,1,0,0
2017,2,2017-09-17,KAN,27,1,PHI,20,-4.0,46.5,47,1,0,0
2017,2,2017-09-17,NOR,20,1,NWE,36,5.5,55.0,56,1,0,0
2017,2,2017-09-18,NYG,10,1,DET,24,-3.0,42.0,34,0,1,0
2017,2,2017-09-17,PIT,26,1,MIN,9,-8.5,43.0,35,0,1,0
2017,2,2017-09-17,RAI,45,1,NYJ,20,-14.0,44.0,65,1,0,0
2017,2,2017-09-17,RAM,20,1,WAS,27,-3.0,46.5,47,1,0,0
2017,2,2017-09-17,RAV,24,1,CLE,10,-7.5,39.5,34,0,1,0
2017,2,2017-09-17,SDG,17,1,MIA,19,-3.5,46.0,36,0,1,0
2017,2,2017-09-17,SEA,12,1,SFO,9,-13.5,42.0,21,0,1,0
2017,2,2017-09-17,TAM,29,1,CHI,7,-7.0,44.0,36,0,1,0
2017,3,2017-09-24,BUF,26,1,DEN,16,3.5,40.0,42,1,0,0
2017,3,2017-09-24,CAR,13,1,NOR,34,-5.0,46.5,47,1,0,0
2017,3,2017-09-24,CHI,23,1,PIT,17,7.0,43.5,40,0,1,0
2017,3,2017-09-24,CLT,31,1,CLE,28,1.0,42.0,59,1,0,0
2017,3,2017-09-25,CRD,17,1,DAL,28,3.0,46.5,45,0,1,0
2017,3,2017-09-24,DET,26,1,ATL,30,3.0,51.0,56,1,0,0
2017,3,2017-09-24,GNB,27,1,CIN,24,-7.0,47.5,51,1,0,0
2017,3,2017-09-24,JAX,44,1,RAV,7,3.0,38.0,51,1,0,0
2017,3,2017-09-24,MIN,34,1,TAM,17,0.0,41.0,51,1,0,0
2017,3,2017-09-24,NWE,36,1,HTX,33,-13.5,44.5,69,1,0,0
2017,3,2017-09-24,NYJ,20,1,MIA,6,5.5,43.0,26,0,1,0
2017,3,2017-09-24,OTI,33,1,SEA,27,-2.0,42.0,60,1,0,0
2017,3,2017-09-24,PHI,27,1,NYG,24,-5.0,43.0,51,1,0,0
2017,3,2017-09-24,SDG,10,1,KAN,24,3.0,47.5,34,0,1,0
2017,3,2017-09-21,SFO,39,1,RAM,41,3.0,40.5,80,1,0,0
2017,3,2017-09-24,WAS,27,1,RAI,10,3.5,53.5,37,0,1,0
2017,4,2017-10-01,ATL,17,1,BUF,23,-8.0,48.0,40,0,1,0
2017,4,2017-10-01,CLE,7,1,CIN,31,3.0,41.5,38,0,1,0
2017,4,2017-10-01,CRD,18,1,SFO,15,-6.0,43.0,33,0,1,0
2017,4,2017-10-01,DAL,30,1,RAM,35,-5.0,51.0,65,1,0,0
2017,4,2017-10-01,DEN,16,1,RAI,10,-3.5,44.0,26,0,1,0
2017,4,2017-09-28,GNB,35,1,CHI,14,-7.5,44.0,49,1,0,0
2017,4,2017-10-01,HTX,57,1,OTI,14,2.5,43.0,71,1,0,0
2017,4,2017-10-02,KAN,29,1,WAS,20,-6.5,48.0,49,1,0,0
2017,4,2017-10-01,MIA,0,1,NOR,20,4.0,51.5,20,0,1,0
2017,4,2017-10-01,MIN,7,1,DET,14,-2.5,43.0,21,0,1,0
2017,4,2017-10-01,NWE,30,1,CAR,33,-9.0,48.0,63,1,0,0
2017,4,2017-10-01,NYJ,23,1,JAX,20,4.0,38.5,43,1,0,0
2017,4,2017-10-01,RAV,9,1,PIT,26,3.5,42.0,35,0,1,0
2017,4,2017-10-01,SDG,24,1,PHI,26,-2.0,48.0,50,1,0,0
2017,4,2017-10-01,SEA,46,1,CLT,18,-12.5,41.5,64,1,0,0
2017,4,2017-10-01,TAM,25,1,NYG,23,-2.5,45.5,48,1,0,0
2017,5,2017-10-09,CHI,17,1,MIN,20,3.5,41.0,37,0,1,0
2017,5,2017-10-08,CIN,20,1,BUF,16,-3.0,39.0,36,0,1,0
2017,5,2017-10-08,CLE,14,1,NYJ,17,1.5,41.5,31,0,1,0
2017,5,2017-10-08,CLT,26,1,SFO,23,-1.0,43.5,49,1,0,0
2017,5,2017-10-08,DAL,31,1,GNB,35,-2.5,52.0,66,1,0,0
2017,5,2017-10-08,DET,24,1,CAR,27,-2.0,42.0,51,1,0,0
2017,5,2017-10-08,HTX,34,1,KAN,42,2.0,45.0,76,1,0,0
2017,5,2017-10-08,MIA,16,1,OTI,10,0.0,41.5,26,0,1,0
2017,5,2017-10-08,NYG,22,1,SDG,27,-3.0,45.5,49,1,0,0
2017,5,2017-10-08,PHI,34,1,CRD,7,-6.0,45.0,41,0,1,0
2017,5,2017-10-08,PIT,9,1,JAX,30,-7.5,41.0,39,0,1,0
2017,5,2017-10-08,RAI,17,1,RAV,30,-3.0,40.5,47,1,0,0
2017,5,2017-10-08,RAM,10,1,SEA,16,-2.0,47.0,26,0,1,0
2017,5,2017-10-05,TAM,14,1,NWE,19,3.5,54.5,33,0,1,0
2017,6,2017-10-15,ATL,17,1,MIA,20,-14.0,46.0,37,0,1,0
2017,6,2017-10-12,CAR,23,1,PHI,28,-3.0,44.0,51,1,0,0
2017,6,2017-10-15,CRD,38,1,TAM,33,2.5,46.5,71,1,0,0
2017,6,2017-10-15,DEN,10,1,NYG,23,-13.5,37.5,33,0,1,0
2017,6,2017-10-15,HTX,33,1,CLE,17,-7.5,46.0,50,1,0,0
2017,6,2017-10-15,JAX,17,1,RAM,27,-1.0,42.0,44,1,0,0
2017,6,2017-10-15,KAN,13,1,PIT,19,-3.5,46.0,32,0,1,0
2017,6,2017-10-15,MIN,23,1,GNB,10,3.0,46.0,33,0,1,0
2017,6,2017-10-15,NOR,52,1,DET,38,-6.0,50.5,90,1,0,0
2017,6,2017-10-15,NYJ,17,1,NWE,24,9.0,48.5,41,0,1,0
2017,6,2017-10-16,OTI,36,1,CLT,22,-7.0,46.0,58,1,0,0
2017,6,2017-10-15,RAI,16,1,SDG,17,-3.0,48.5,33,0,1,0
2017,6,2017-10-15,RAV,24,1,CHI,27,-5.5,39.5,51,1,0,0
2017,6,2017-10-15,WAS,26,1,SFO,24,-12.0,46.0,50,1,0,0
2017,7,2017-10-22,BUF,30,1,TAM,27,-3.0,46.5,57,1,0,0
2017,7,2017-10-22,CHI,17,1,CAR,3,2.5,39.5,20,0,1,0
2017,7,2017-10-22,CLE,9,1,OTI,12,5.5,42.5,21,0,1,0
2017,7,2017-10-22,CLT,0,1,JAX,27,3.0,41.0,27,0,1,0
2017,7,2017-10-22,GNB,17,1,NOR,26,3.5,45.5,43,0,1,0
2017,7,2017-10-22,MIA,31,1,NYJ,28,-3.0,40.0,59,1,0,0
2017,7,2017-10-22,MIN,24,1,RAV,16,-5.0,37.5,40,1,0,0
2017,7,2017-10-22,NWE,23,1,ATL,7,-3.0,56.5,30,0,1,0
2017,7,2017-10-22,NYG,7,1,SEA,24,4.0,39.0,31,0,1,0
2017,7,2017-10-23,PHI,34,1,WAS,24,-5.0,48.5,58,1,0,0
2017,7,2017-10-22,PIT,29,1,CIN,14,-4.0,40.0,43,1,0,0
2017,7,2017-10-19,RAI,31,1,KAN,30,3.0,46.5,61,1,0,0
2017,7,2017-10-22,RAM,33,1,CRD,0,-3.0,45.5,33,0,1,0
2017,7,2017-10-22,SDG,21,1,DEN,0,1.0,41.0,21,0,1,0
2017,7,2017-10-22,SFO,10,1,DAL,40,6.5,48.0,50,1,0,0
2017,8,2017-10-29,BUF,34,1,RAI,14,-2.0,47.0,48,1,0,0
2017,8,2017-10-29,CIN,24,1,CLT,23,-11.0,44.0,47,1,0,0
2017,8,2017-10-29,CLE,16,1,MIN,33,11.0,38.5,49,1,0,0
2017,8,2017-10-29,DET,15,1,PIT,20,3.0,44.5,35,0,1,0
2017,8,2017-10-30,KAN,29,1,DEN,19,-7.0,42.0,48,1,0,0
2017,8,2017-10-29,NOR,20,1,CHI,12,-7.5,46.0,32,0,1,0
2017,8,2017-10-29,NWE,21,1,SDG,13,-6.5,49.0,34,0,1,0
2017,8,2017-10-29,NYJ,20,1,ATL,25,6.5,43.5,45,1,0,0
2017,8,2017-10-29,PHI,33,1,SFO,10,-13.0,45.0,43,0,1,0
2017,8,2017-10-26,RAV,40,1,MIA,0,-3.0,38.0,40,1,0,0
2017,8,2017-10-29,SEA,41,1,HTX,38,-6.0,45.0,79,1,0,0
2017,8,2017-10-29,TAM,3,1,CAR,17,-1.5,46.0,20,0,1,0
2017,8,2017-10-29,WAS,19,1,DAL,33,3.0,46.5,52,1,0,0
2017,9,2017-11-05,CAR,20,1,ATL,17,3.0,42.0,37,0,1,0
2017,9,2017-11-05,DAL,28,1,KAN,17,-2.5,53.0,45,0,1,0
2017,9,2017-11-06,GNB,17,1,DET,30,2.5,42.5,47,1,0,0
2017,9,2017-11-05,HTX,14,1,CLT,20,-6.0,45.0,34,0,1,0
2017,9,2017-11-05,JAX,23,1,CIN,7,-6.0,38.0,30,0,1,0
2017,9,2017-11-05,MIA,24,1,RAI,27,3.0,44.5,51,1,0,0
2017,9,2017-11-05,NOR,30,1,TAM,10,-7.0,54.0,40,0,1,0
2017,9,2017-11-05,NYG,17,1,RAM,51,5.5,42.5,68,1,0,0
2017,9,2017-11-02,NYJ,34,1,BUF,21,3.0,42.0,55,1,0,0
2017,9,2017-11-05,OTI,23,1,RAV,20,-3.0,41.0,43,1,0,0
2017,9,2017-11-05,PHI,51,1,DEN,23,-7.0,41.0,74,1,0,0
2017,9,2017-11-05,SEA,14,1,WAS,17,-8.0,44.5,31,0,1,0
2017,9,2017-11-05,SFO,10,1,CRD,20,2.5,39.0,30,0,1,0
2017,10,2017-11-12,ATL,27,1,DAL,7,-3.5,49.0,34,0,1,0
2017,10,2017-11-12,BUF,10,1,NOR,47,2.0,48.5,57,1,0,0
2017,10,2017-11-13,CAR,45,1,MIA,21,-8.0,38.5,66,1,0,0
2017,10,2017-11-12,CHI,16,1,GNB,23,-4.5,37.5,39,1,0,0
2017,10,2017-11-12,CLT,17,1,PIT,20,10.5,47.0,37,0,1,0
2017,10,2017-11-09,CRD,16,1,SEA,22,6.0,40.0,38,0,1,0
2017,10,2017-11-12,DEN,16,1,NWE,41,7.0,45.0,57,1,0,0
2017,10,2017-11-12,DET,38,1,CLE,24,-10.5,42.5,62,1,0,0
